endTime,artistName,trackName,msPlayed
2022-06-09 19:54,Plastilina,Puedo Con Esto - Fuera de Foco,234792
2022-06-09 19:57,Salvapantallas,Como Antes,176983
2022-06-09 20:00,El Kuelgue,View Master,194111
2022-06-09 20:04,El Kuelgue,Natación,220218
2022-06-09 20:15,Las Ligas Menores,A 1200 Km,146789
2022-06-09 20:17,Spaghetti Western,Tiembla,124522
2022-06-09 20:21,Gauchito Club,La Pibita,262978
2022-06-09 20:24,Nicolás Carou,"Dicen Que Dicen, Dicen",180992
2022-06-09 20:27,El Kuelgue,En Tanto y en Cuanto,176286
2022-06-09 20:32,Silvestre y La Naranja,Todas Esas Tardes,268135
2022-06-09 21:16,Intoxicados,Reggae para Mirtha,269026
2022-06-09 21:20,Zoe Gotusso,Ganas,254135
2022-06-09 21:25,Soy Rada and the Colibriquis,Avisame Cuando Llegues,211521
2022-06-09 21:28,El Kuelgue,Correntoso,170100
2022-06-09 21:31,WOS,CULPA,215717
2022-06-09 21:34,El Kuelgue,Negra Candombera,198133
2022-06-09 22:53,Maria Becerra,OJALÁ,1258
2022-06-09 22:53,Bandalos Chinos,Mi Manera De Ser,162458
2022-06-09 22:56,Emilia,intoxicao,164697
2022-06-09 23:00,Oscu,Numero 1,151974
2022-06-09 23:03,TINI,Fantasi,155034
2022-06-09 23:07,Rauw Alejandro,Desesperados,214302
2022-06-09 23:09,Tiago PZK,Nos Comemos (feat. Ozuna),180058
2022-06-09 23:13,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,206494
2022-06-09 23:16,WOS,ARRANCARMELO,179120
2022-06-09 23:19,Sofía Reyes,Marte,205594
2022-06-09 23:22,Duki,Si Quieren Frontear,179356
2022-06-09 23:25,Emilia,De Enero a Diciembre,144376
2022-06-09 23:27,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",147939
2022-06-09 23:31,Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",222868
2022-06-09 23:33,LIT killah,La Trampa es Ley,136678
2022-06-09 23:36,La K'onga,Universo Paralelo,165488
2022-06-09 23:39,Paulo Londra,Chance,193348
2022-06-09 23:42,Cazzu,Maléfica,180690
2022-06-09 23:46,Bad Bunny,Ojitos Lindos,242527
2022-06-09 23:48,Bad Bunny,Moscow Mule,150767
2022-06-10 16:37,Bad Bunny,Moscow Mule,58792
2022-06-10 16:42,Bad Bunny,Tití Me Preguntó,243716
2022-06-10 16:46,Bad Bunny,Moscow Mule,245939
2022-06-10 16:48,Bad Bunny,Me Porto Bonito,137861
2022-06-10 18:29,Bad Bunny,Me Porto Bonito,40695
2022-06-10 19:43,Emilia,intoxicao,168508
2022-06-10 19:46,Tiago PZK,Nos Comemos (feat. Ozuna),191086
2022-06-10 19:50,Bad Bunny,Tití Me Preguntó,243716
2022-06-10 19:57,Bad Bunny,El Apagón,201816
2022-06-10 19:57,Trueno,ARGENTINA,230488
2022-06-10 20:15,Duki,Esto Recién Empieza,162744
2022-06-10 20:17,Salastkbron,TITAN,111689
2022-06-10 20:19,Anitta,Envolver,159191
2022-06-10 20:22,Mora,TUS LÁGRIMAS,147438
2022-06-10 20:25,Becky G,MAMIII,219780
2022-06-10 20:28,Luck Ra,Te Mentiría Remix,163433
2022-06-10 20:30,Cris Mj,Una Noche en Medellín,142608
2022-06-10 20:33,FMK,Tranquila,175005
2022-06-10 20:36,TINI,La Triple T,160500
2022-06-10 20:38,Mauri Mansilla,Rkteando,99593
2022-06-10 20:40,Ryan Castro,Jordan,132095
2022-06-10 22:48,Maria Becerra,OJALÁ,157801
2022-06-10 22:49,Julianno Sosa,Cochinae,93984
2022-06-10 22:51,Salastkbron,TITAN,121261
2022-06-10 22:55,TINI,Carne y Hueso,10442
2022-06-10 22:55,Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",222668
2022-06-10 22:58,Emilia,intoxicao,168508
2022-06-10 23:02,Trueno,TIERRA ZANTA,237658
2022-06-10 23:06,Bad Bunny,Tití Me Preguntó,243716
2022-06-10 23:15,Bad Bunny,El Apagón,201816
2022-06-10 23:15,Morat,París,333232
2022-06-10 23:20,Daddy Yankee,X ÚLTIMA VEZ,106221
2022-06-11 03:52,Coldplay,Yellow,320
2022-06-11 03:54,Hugh Jackman,The Other Side,27004
2022-06-11 03:54,Coldplay,Yellow,85417
2022-06-11 03:54,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,3041
2022-06-11 03:54,Coldplay,Fix You - Live in Buenos Aires,10402
2022-06-11 03:58,Keala Settle,This Is Me,234706
2022-06-11 04:02,Hugh Jackman,The Other Side,214373
2022-06-11 04:02,Lewis Capaldi,Someone You Loved,19450
2022-06-11 04:06,The Script,Superheroes,245466
2022-06-11 04:10,Imagine Dragons,It's Time,240306
2022-06-11 04:15,Rihanna,Umbrella,275986
2022-06-11 04:15,Imagine Dragons,Demons,25893
2022-06-11 17:28,Emilia,intoxicao,19100
2022-06-11 17:31,WOS,FRESCO,170302
2022-06-11 17:34,WOS,ARRANCARMELO,183547
2022-06-11 17:37,WOS,ALMA DINAMITA,173913
2022-06-11 17:40,WOS,MELÓN VINO,176394
2022-06-11 17:43,Emilia,intoxicao,168508
2022-06-11 17:45,Tiago PZK,Nos Comemos (feat. Ozuna),94973
2022-06-11 19:33,WOS,ALGO DEL VACÍO,4030
2022-06-11 19:33,WOS,BUITRES,19390
2022-06-11 19:33,Bad Bunny,Moscow Mule,245939
2022-06-11 19:33,WOS,PURPURA,1130
2022-06-11 19:33,WOS,CANGURO,1160
2022-06-11 19:33,WOS,OKUPA,1120
2022-06-11 19:36,WOS,ANDRÓMEDA,171475
2022-06-11 19:38,WOS,PANTANO,150661
2022-06-11 19:42,WOS,Protocolo,194983
2022-06-11 19:42,WOS,CONTANDO OVEJAS,1920
2022-06-11 19:44,WOS,PARED DE CRISTAL,131306
2022-06-11 19:45,WOS,ARRANCARMELO,57523
2022-06-12 15:12,Imagine Dragons,Demons,4458
2022-06-12 15:13,La Bomba de Tiempo,Bolivia,24103
2022-06-12 15:52,WOS,ANDRÓMEDA,166370
2022-06-12 15:53,Emilia,intoxicao,52848
2022-06-12 15:55,Tiago PZK,Nos Comemos (feat. Ozuna),84683
2022-06-12 15:55,Emilia,cuatro veinte,4109
2022-06-12 18:20,Emilia,cuatro veinte,127290
2022-06-12 18:21,EL NOBA,Tamo Chelo - Remix,24709
2022-06-12 18:21,Rauw Alejandro,Desesperados,1625
2022-06-12 18:24,Bad Bunny,Tití Me Preguntó,220151
2022-06-12 18:28,Sofía Reyes,Marte,204997
2022-06-12 18:31,Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",222668
2022-06-12 18:34,Maria Becerra,OJALÁ,137136
2022-06-12 18:38,Trueno,ARGENTINA,233214
2022-06-12 18:39,Duki,Pintao,110289
2022-06-12 20:17,Duki,Pintao,57060
2022-06-12 20:20,Emilia,intoxicao,168508
2022-06-12 20:23,Tiago PZK,Nos Comemos (feat. Ozuna),191086
2022-06-12 20:27,Trueno,ARGENTINA,9363
2022-06-12 20:27,Trueno,ARGENTINA,233214
2022-06-12 20:35,Emanero,BANDIDO,4760
2022-06-12 20:35,Luck Ra,Te Mentiría Remix,5439
2022-06-12 20:35,TINI,Carne y Hueso,1509
2022-06-12 20:35,Maria Becerra,Felices x Siempre,197155
2022-06-12 20:35,Trueno,TIERRA ZANTA,237658
2022-06-12 20:35,La K'onga,Universo Paralelo,1393
2022-06-12 20:37,Cazzu,Maléfica,140991
2022-06-12 20:40,Nicolás Carou,"Dicen Que Dicen, Dicen",180992
2022-06-12 20:44,Santi Celli,Juego,214723
2022-06-12 20:47,Clara Cava,Todos los Fds,203682
2022-06-13 16:32,Clara Cava,Todos los Fds,231044
2022-06-13 16:35,Clara Cava,X El Barrio,202484
2022-06-13 16:39,Gauchito Club,Bar en la playa,221697
2022-06-13 16:43,Gauchito Club,Tu nombre me tatué,227763
2022-06-13 16:44,Gauchito Club,Bar en la playa,103925
2022-06-14 22:05,Gauchito Club,Bar en la playa,221697
2022-06-14 22:09,Conociendo Rusia,Loco en el Desierto,257176
2022-06-14 22:14,Conociendo Rusia,Puede Ser,230960
2022-06-14 22:17,Conociendo Rusia,Tu Encanto,211992
2022-06-14 22:22,Conociendo Rusia,Mundo de Cristal,251996
2022-06-14 22:26,Conociendo Rusia,Montaña Infinita,230866
2022-06-14 22:31,Conociendo Rusia,Cosas para Decirte,340586
2022-06-14 22:35,Conociendo Rusia,Cabildo y Juramento,203826
2022-06-14 22:38,Conociendo Rusia,Lo Que Pasó,204674
2022-06-14 22:41,Conociendo Rusia,La Mexicana,206738
2022-06-14 22:43,Conociendo Rusia,Bruja de Barracas,100907
2022-06-15 19:14,El Kuelgue,En Avenidas,1002
2022-06-15 19:14,Clara Cava,Te Dejé una Carta,746
2022-06-15 19:14,Clara Cava,Amor Amor,1600
2022-06-15 19:20,Clara Cava,Todos los Fds,231044
2022-06-15 19:24,Conociendo Rusia,Otra Oportunidad,243040
2022-06-15 19:29,Conociendo Rusia,Disfraz,289307
2022-06-15 19:32,El Kuelgue,Bondi,209604
2022-06-15 19:36,Conociendo Rusia,Montaña Infinita,230866
2022-06-15 19:38,Las Pastillas del Abuelo,Otra Vuelta de Tuerca,137969
2022-06-15 19:43,Silvestre y La Naranja,Loco por Vos,251154
2022-06-15 19:47,Silvestre y La Naranja,Debajo de la Superficie,277143
2022-06-15 19:51,Plastilina,Puedo Con Esto,226379
2022-06-15 19:54,Isla de Caras,Despacio,185994
2022-06-15 19:55,Zoe Gotusso,Desnuda,27017
2022-06-15 19:58,Usted Señalemelo,Pana,228290
2022-06-15 20:02,Cruzando El Charco,Volver a Nacer,214651
2022-06-15 20:03,El Kuelgue,Chiste,56959
2022-06-16 11:47,LOUTA,PUEDE SER,1024
2022-06-16 20:14,LOUTA,PUEDE SER,208195
2022-06-16 20:18,FLORIAN,Mi Amor Se Fue,227997
2022-06-16 20:21,Axel Fiks,Chica Acuario,207163
2022-06-16 20:23,LOUTA,PUEDE SER,102013
2022-06-16 20:26,Santi Celli,Sincero,146750
2022-06-16 20:29,Zoe Gotusso,Monoambiente en Capital,181087
2022-06-16 20:32,El Kuelgue,Jimena,213083
2022-06-16 20:36,Axel Fiks,Ojitos de Md - Remix,170192
2022-06-16 20:39,Nicolás Carou,"Dicen Que Dicen, Dicen",180992
2022-06-16 20:44,Surfistas Del Sistema,La Magia Está en Tu Piel,318626
2022-06-16 20:48,El Cuarteto De Nos,No llora,259840
2022-06-16 20:54,Zoe Gotusso,Desnuda,225264
2022-06-16 20:58,Spaghetti Western,Mansa Buena Onda,266000
2022-06-16 21:29,Usted Señalemelo,Big Bang,293665
2022-06-16 21:32,Cruzando El Charco,Lo Nuestro Tiene Magia,193909
2022-06-16 21:36,FEMI,YASÉ,200937
2022-06-16 21:38,Malena Villa,Salvaje,173209
2022-06-16 21:41,El Kuelgue,Volcan,183030
2022-06-16 21:46,Conociendo Rusia,Mundo de Cristal,251996
2022-06-16 21:49,Bandalos Chinos,Mi Fiesta,193306
2022-06-16 21:53,Francisca y Los Exploradores,El Temporal,234840
