endTime,artistName,trackName,msPlayed,uri
2023-02-11 11:07,La Joaqui,Mañosa,37098,6ELw0p5THiGQxrJnQnmwCq
2023-02-11 11:11,KHEA,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",1216,3R1yxKhYKoXqaztyQflEH8
2023-02-11 11:12,KHEA,Loca,1898,2n0NCtkvHx1oPqgiAvexiB
2023-02-11 11:16,Duki,Rockstar,112273,3RlsVPIIs5KFhLFhxZ4iDF
2023-02-11 17:02,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-11 17:03,Leo Rizzi,No siempre quedará París - Remix,32172,4TPugCH4s6bRqhWhGkb2qw
2023-02-11 17:12,Lauty Gram,Vida Gangster,79274,4I4FFtKZLtyqw4he9pPtL7
2023-02-11 17:19,WOS,PUAJ (sesión),156665,6fTxvdEyWl3zZg2XTWO4s8
2023-02-11 17:30,Mora,Volando - Remix,255780,0G2zPzWqVjR68iNPmx2TBe
2023-02-11 17:35,MYA,Como + Nadie,183956,3TSB6v3t9nmizD5PzyiiFv
2023-02-11 17:46,Quevedo,VISTA AL MAR,118404,7iwJOi3hlMqZt6pj1sQOBj
2023-02-11 17:51,Lauty Gram,Vida Gangster,67264,4I4FFtKZLtyqw4he9pPtL7
2023-02-12 00:06,TINI,Muñecas,1664,1PAvhqefivTNdxZ4u8RT1d
2023-02-12 00:06,Lauty Gram,Vida Gangster,146880,4I4FFtKZLtyqw4he9pPtL7
2023-02-12 00:06,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",1301,4nrPB8O7Y7wsOCJdgXkthe
2023-02-12 00:14,Anuel AA,Hasta Que Dios Diga,39530,06s3QtMJVXw1AJX3UfvZG1
2023-02-13 09:09,Lauty Gram,Vida Gangster,161962,4I4FFtKZLtyqw4he9pPtL7
2023-02-13 09:15,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",48155,4nrPB8O7Y7wsOCJdgXkthe
2023-02-13 09:44,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",2069,4nrPB8O7Y7wsOCJdgXkthe
2023-02-13 09:48,Gusty dj,Gusty DJ | Ecko - Session en el Barrio #7,164536,2ALRaYszX1wDifP6HrcdqS
