endTime,artistName,trackName,msPlayed
2022-12-09 23:12,Rusherking,Perfecta,3093
2022-12-09 23:15,Quevedo,VISTA AL MAR,180672
2022-12-09 23:17,TINI,La Triple T,130251
2022-12-09 23:19,Arcángel,La Jumpa,1215
2022-12-09 23:19,DJ Alex,TU AMOR | E7,2752
2022-12-09 23:19,Ozuna,Hey Mor,72533
2022-12-09 23:19,WOS,ARRANCARMELO,7424
2022-12-09 23:19,Bad Bunny,Efecto,4288
2022-12-09 23:19,YSY A,CUÁNTO VALE HACER EL AMOR?,1941
2022-12-09 23:19,Bad Bunny,Tití Me Preguntó,2048
2022-12-09 23:21,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,123424
2022-12-09 23:24,Morat,Mil Tormentas,90298
2022-12-09 23:28,Morat,¿Qué Ganas?,212225
2022-12-10 05:05,Morat,En Coma,203933
2022-12-10 05:08,Yera,Mejores Amigos,124537
2022-12-10 05:10,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",141237
2022-12-10 05:10,Morat,Amor Con Hielo,7254
2022-12-10 05:14,Trueno,Hood - Remix,176372
2022-12-10 05:15,Arcángel,La Jumpa,9088
2022-12-10 05:15,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,64039
2022-12-10 05:19,Bad Bunny,Moscow Mule,222570
2022-12-10 05:21,YSY A,A POR TODO,166889
2022-12-10 05:24,Manuel Turizo,La Bachata,162637
2022-12-10 05:24,Rei,Pechito Partido,3168
2022-12-10 05:27,DJ Alex,TU AMOR | E7,153665
2022-12-10 05:28,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,5312
2022-12-10 05:28,Bad Bunny,Tití Me Preguntó,84896
2022-12-10 05:29,Wisin & Yandel,Besos Moja2,28544
2022-12-11 00:28,Abel Pintos,No Me Olvides,212373
2022-12-11 00:30,The Goo Goo Dolls,Iris,150838
2022-12-11 00:34,Abel Pintos,No Me Olvides,212373
2022-12-11 00:38,The Goo Goo Dolls,Iris,255606
2022-12-11 14:43,Abel Pintos,No Me Olvides,155541
2022-12-11 14:45,The Goo Goo Dolls,Iris,164629
2022-12-11 14:48,Bad Gyal,Real G,191693
2022-12-11 14:49,Paskman,Chiquetere (feat. Rafa Villalba),18174
2022-12-11 14:51,Luar La L,Caile,141340
2022-12-11 14:52,Punto40,Mini Mini,61914
2022-12-11 14:52,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",1045
2022-12-11 14:52,La Joaqui,Mañosa,1685
2022-12-11 14:52,La Joaqui,Dos Besitos,1685
2022-12-11 14:52,El Polaco,Ya No Quiero Verte,3754
2022-12-11 14:54,La Joaqui,Mañosa,81258
2022-12-11 14:55,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",98858
2022-12-11 14:58,Shakira,Monotonía,158804
2022-12-11 15:01,YSY A,A POR TODO,166889
2022-12-11 15:02,ROSALÍA,DESPECHÁ,82671
2022-12-11 15:02,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,853
2022-12-11 15:05,Bad Bunny,Efecto,4288
2022-12-11 15:05,YSY A,CUÁNTO VALE HACER EL AMOR?,157750
2022-12-11 15:07,YSY A,CUÁNTOS TÉRMINOS?,144329
2022-12-11 15:10,Duki,GIVENCHY,182610
2022-12-11 15:11,Rauw Alejandro,PUNTO 40,24550
2022-12-11 15:13,Rusherking,Perfecta,164500
2022-12-11 15:16,Maria Becerra,AUTOMÁTICO,1109
2022-12-11 15:16,Maria Becerra,LA NENA DE ARGENTINA,151988
2022-12-11 15:16,La Joaqui,Butakera,5434
2022-12-11 15:16,Rei,Tu Turrito,1471
2022-12-11 15:19,Quevedo,VISTA AL MAR,180672
2022-12-11 15:20,La K'onga,El Mismo Aire,26038
2022-12-11 15:20,Bad Bunny,Tití Me Preguntó,1087
2022-12-11 15:21,Rels B,cómo dormiste?,112572
2022-12-11 15:26,Manuel Turizo,La Bachata,2005
2022-12-11 15:26,Stars Music Chile,Marisola,33834
2022-12-11 15:26,Bad Bunny,Neverita,8960
2022-12-11 15:26,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,2368
2022-12-11 15:26,La K'onga,Te Mentiría,1429
2022-12-11 15:26,Bad Bunny,Ojitos Lindos,246543
2022-12-11 15:29,Mora,COMO HAS ESTAU?,127333
2022-12-11 15:31,Shakira,Te Felicito,172235
2022-12-11 15:34,TINI,La Triple T,167674
2022-12-11 15:37,DJ Alex,TU AMOR | E7,153665
2022-12-11 15:38,WOS,ARRANCARMELO,74969
2022-12-11 15:42,Abel Pintos,No Me Olvides,212373
2022-12-11 15:47,Mac Miller,Congratulations (feat. Bilal),8853
2022-12-11 15:47,Paskman,Chiquetere (feat. Rafa Villalba),1578
2022-12-11 15:47,The Goo Goo Dolls,Iris,289533
2022-12-11 15:47,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",1109
2022-12-11 15:47,Bad Gyal,Real G,8304
2022-12-11 15:50,Cris Mj,Fiera,175788
2022-12-11 15:53,Tomy DJ,Rompe RKT - Remix,151824
2022-12-11 15:53,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),405
2022-12-11 15:53,New West,Those Eyes,1322
2022-12-11 15:53,New West,Those Eyes,85
2022-12-11 15:53,New West,Those Eyes,1834
2022-12-11 15:53,Beret,Mirando a la luna (feat. Reik),13382
2022-12-11 15:56,UB40,Red Red Wine,138069
2022-12-11 18:17,Abel Pintos,No Me Olvides,212373
2022-12-11 18:23,The Goo Goo Dolls,Iris,188086
2022-12-11 18:26,Abel Pintos,No Me Olvides,211008
2022-12-11 18:26,The Goo Goo Dolls,Iris,7423
2022-12-12 02:10,Abel Pintos,No Me Olvides,212373
2022-12-12 02:12,The Goo Goo Dolls,Iris,147062
2022-12-12 02:14,Abel Pintos,No Me Olvides,111573
2022-12-12 02:14,Mac Miller,Congratulations (feat. Bilal),3711
2022-12-12 02:14,Paskman,Chiquetere (feat. Rafa Villalba),1834
2022-12-12 02:14,The Goo Goo Dolls,Iris,1877
2022-12-12 02:14,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",1557
2022-12-12 02:14,Bad Gyal,Real G,2282
2022-12-12 02:17,Cris Mj,Fiera,175788
2022-12-12 02:17,Tomy DJ,Rompe RKT - Remix,2485
2022-12-12 02:19,Shakira,Monotonía,2069
2022-12-12 02:19,Rels B,cómo dormiste?,2005
2022-12-12 02:19,WOS,ARRANCARMELO,70741
2022-12-12 02:19,YSY A,CUÁNTO VALE HACER EL AMOR?,1343
2022-12-12 02:21,Luck Ra,Ya No Vuelvas (Versión Cuarteto),1471
2022-12-12 02:21,Rei,Tu Turrito,2090
2022-12-12 02:21,Luar La L,Caile,1045
2022-12-12 02:21,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",136789
2022-12-12 02:23,La Joaqui,Dos Besitos,92629
2022-12-12 02:25,ROSALÍA,DESPECHÁ,1151
2022-12-12 02:25,La Joaqui,Mañosa,107925
2022-12-12 02:25,Zion & Lennox,Berlin,1322
2022-12-12 02:31,Rauw Alejandro,PUNTO 40,20928
2022-12-12 02:31,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",1471
2022-12-12 02:31,Rei,FERNET,3157
2022-12-12 02:31,Ozuna,Hey Mor,175551
2022-12-12 02:31,YSY A,CUÁNTOS TÉRMINOS?,2496
2022-12-12 02:31,Quevedo,VISTA AL MAR,1322
2022-12-12 02:32,Maria Becerra,OJALÁ,1727
2022-12-12 02:32,Maria Becerra,LA NENA DE ARGENTINA,2389
2022-12-12 02:32,Manuel Turizo,La Bachata,2751
2022-12-12 02:32,Rels B,cómo dormiste?,1514
2022-12-12 02:32,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,1535
2022-12-12 02:32,La K'onga,Universo Paralelo,1471
2022-12-12 02:32,Bad Bunny,Ojitos Lindos,1706
2022-12-12 02:32,Quevedo,PUNTO G,44693
2022-12-12 02:32,El Polaco,Ya No Quiero Verte,2111
2022-12-12 02:35,Trueno,Hood - Remix,156266
2022-12-12 18:37,Manuel Turizo,La Bachata,162637
2022-12-12 18:39,Maria Becerra,OJALÁ,160482
2022-12-12 18:39,Rei,Pechito Partido,4733
2022-12-12 18:42,Maria Becerra,AUTOMÁTICO,8193
2022-12-12 18:42,Rusherking,Perfecta,164000
2022-12-12 18:44,Luar La L,Caile,111189
2022-12-12 18:46,Rels B,cómo dormiste?,112572
2022-12-12 18:46,WOS,ARRANCARMELO,2703
2022-12-12 18:46,Zion & Lennox,Berlin,2453
2022-12-12 18:47,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,76543
2022-12-12 18:47,Bad Bunny,Ojitos Lindos,1023
2022-12-12 18:47,La Joaqui,Mañosa,4074
2022-12-12 18:47,Quevedo,PUNTO G,1173
2022-12-12 18:48,Alan Gomez,CALLEJERO FINO | Mission 10,4586
2022-12-12 18:49,Shakira,Te Felicito,1045
2022-12-12 18:49,DJ Alex,TU AMOR | E7,896
2022-12-12 18:49,Duki,GIVENCHY,1194
2022-12-12 18:49,Shakira,Monotonía,1685
2022-12-12 18:49,Bad Bunny,Neverita,1088
2022-12-12 18:49,Punto40,Mini Mini,63743
2022-12-12 18:49,Rei,Tu Turrito,1365
2022-12-12 18:51,YSY A,CÓMO CHILLA ELLA,134581
2022-12-12 18:52,Arcángel,La Jumpa,10965
2022-12-12 18:52,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,2560
2022-12-12 18:52,La K'onga,Universo Paralelo,2346
2022-12-12 18:52,Bad Bunny,Efecto,4373
2022-12-12 18:52,YSY A,A POR TODO,69441
2022-12-12 18:53,Bad Bunny,Tití Me Preguntó,1045
2022-12-12 18:54,Maria Becerra,LA NENA DE ARGENTINA,72810
2022-12-12 18:54,Luck Ra,Ya No Vuelvas (Versión Cuarteto),28010
2022-12-12 18:54,Rei,FERNET,3562
2022-12-12 18:54,YSY A,CUÁNTOS TÉRMINOS?,1877
2022-12-12 18:57,Rauw Alejandro,PUNTO 40,2346
2022-12-12 18:57,Wisin & Yandel,Besos Moja2,184533
2022-12-12 18:58,La K'onga,El Mismo Aire,13013
2022-12-12 18:58,Quevedo,VISTA AL MAR,16895
2022-12-12 19:02,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",129557
2022-12-13 00:19,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0
2022-12-13 00:19,Duki,Si Quieren Frontear,0
2022-12-13 00:19,Duki,Si Quieren Frontear,1435
2022-12-13 00:19,Unknown Artist,Unknown Track,0
2022-12-13 00:19,Unknown Artist,Unknown Track,1871
2022-12-13 00:19,Unknown Artist,Unknown Track,788
2022-12-13 00:19,Unknown Artist,Unknown Track,1022
2022-12-13 00:19,Morat,París,0
2022-12-13 00:19,Morat,París,810
2022-12-13 00:20,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0
2022-12-13 00:20,Unknown Artist,Unknown Track,1059
2022-12-13 00:20,Unknown Artist,Unknown Track,0
2022-12-13 00:20,Tiago PZK,Nos Comemos (feat. Ozuna),572
2022-12-13 00:20,Tiago PZK,Nos Comemos (feat. Ozuna),0
2022-12-13 00:20,Unknown Artist,Unknown Track,499
2022-12-13 00:20,TINI,Bar,529
2022-12-13 00:20,TINI,Bar,0
2022-12-13 00:20,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",0
2022-12-13 00:20,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",501
2022-12-13 00:20,Emilia,cuatro veinte,0
2022-12-13 00:20,Unknown Artist,Unknown Track,768
2022-12-13 14:50,Maria Becerra,OJALÁ,3989
2022-12-13 14:53,Ozuna,Hey Mor,196600
2022-12-13 14:56,Bad Bunny,Me Porto Bonito,178567
2022-12-13 14:59,Rei,FERNET,192668
2022-12-13 15:11,DJ Alex,TU AMOR | E7,129117
2022-12-13 15:13,La Joaqui,Dos Besitos,107456
2022-12-13 15:14,Bizarrap,"Duki: Bzrp Music Sessions, Vol. 50",23637
2022-12-13 15:14,La K'onga,Te Mentiría,1471
2022-12-13 15:14,La Joaqui,Mañosa,54954
2022-12-13 15:18,Milky Chance,Indigo,5589
2022-12-13 15:18,Abel Pintos,No Me Olvides,194069
2022-12-13 15:18,The Goo Goo Dolls,Iris,3221
2022-12-13 15:21,The Goo Goo Dolls,Iris,195968
2022-12-13 15:29,Mac Miller,Congratulations (feat. Bilal),173504
2022-12-13 17:58,Mac Miller,Congratulations (feat. Bilal),2484
2022-12-13 18:02,Abel Pintos,No Me Olvides,212373
2022-12-13 18:05,Manuel Turizo,La Bachata,1369
2022-12-13 18:05,The Goo Goo Dolls,Iris,190016
2022-12-13 18:07,Rauw Alejandro,PUNTO 40,2716
2022-12-13 18:07,Duki,GIVENCHY,2438
2022-12-13 18:07,Rei,Tu Turrito,2229
2022-12-13 18:07,La K'onga,Universo Paralelo,3599
2022-12-13 18:07,La Joaqui,Dos Besitos,93413
2022-12-13 18:07,Quevedo,VISTA AL MAR,2623
2022-12-13 18:10,Quevedo,PUNTO G,151324
2022-12-13 18:12,Stars Music Chile,Marisola,6504
2022-12-13 18:12,La Joaqui,Butakera,143402
2022-12-13 18:15,Bad Bunny,Neverita,173119
2022-12-13 18:17,Arcángel,La Jumpa,4742
2022-12-13 18:17,Rels B,cómo dormiste?,112572
2022-12-13 18:18,Bad Bunny,Me Porto Bonito,15975
2022-12-13 18:18,Bad Bunny,Efecto,3204
2022-12-13 18:20,WOS,PUAJ (sesión),1695
2022-12-13 18:20,Wisin & Yandel,Besos Moja2,156874
2022-12-13 18:20,Trueno,Sangría - con WOS,1068
2022-12-13 18:20,WOS,ARRANCARMELO,1021
2022-12-13 18:22,WOS,TERRAZA,87353
2022-12-13 18:25,WOS,PUAJ (sesión),156665
2022-12-13 18:53,WOS,OJERAS NEGRAS,10970
2022-12-14 00:24,Abel Pintos,No Me Olvides,149056
2022-12-14 00:25,BURNS,Hands On Me,1898
2022-12-14 00:26,Trueno,DANCE CRIP,85546
2022-12-14 00:29,Manuel Turizo,La Bachata,162637
2022-12-14 00:30,La Joaqui,Mañosa,62697
2022-12-14 00:32,YSY A,CÓMO CHILLA ELLA,134581
2022-12-14 00:34,La Joaqui,Dos Besitos,93484
2022-12-14 00:36,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",11989
2022-12-14 00:36,Quevedo,PUNTO G,118506
2022-12-14 00:37,Rei,Tu Turrito,83605
2022-12-14 00:41,Ozuna,Hey Mor,190810
2022-12-14 00:43,DJ Alex,TU AMOR | E7,11733
2022-12-14 00:43,ROSALÍA,DESPECHÁ,1514
2022-12-14 00:43,Wisin & Yandel,Besos Moja2,1600
2022-12-14 00:43,La Joaqui,Butakera,80906
2022-12-14 00:43,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,11840
2022-12-14 00:43,Quevedo,VISTA AL MAR,1898
2022-12-14 00:44,Maria Becerra,AUTOMÁTICO,1408
2022-12-14 00:44,Maria Becerra,LA NENA DE ARGENTINA,30805
2022-12-14 00:44,Bizarrap,"Duki: Bzrp Music Sessions, Vol. 50",1258
2022-12-14 00:44,Rusherking,Perfecta,1194
2022-12-14 00:44,YSY A,A POR TODO,7210
2022-12-14 02:03,Maria Becerra,LA NENA DE ARGENTINA,112149
2022-12-14 02:03,Manuel Turizo,La Bachata,2560
2022-12-14 02:04,YSY A,CÓMO CHILLA ELLA,102570
2022-12-14 02:06,La Joaqui,Dos Besitos,97280
2022-12-14 02:09,Quevedo,PUNTO G,151324
2022-12-14 02:12,Rei,Tu Turrito,1676
2022-12-14 02:12,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937
2022-12-14 02:15,Ozuna,Hey Mor,196600
2022-12-14 02:16,La Joaqui,Butakera,77566
2022-12-14 02:17,ROSALÍA,DESPECHÁ,1898
2022-12-14 02:20,Wisin & Yandel,Besos Moja2,229064
2022-12-14 02:22,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,71662
2022-12-14 02:24,DJ Alex,TU AMOR | E7,153665
2022-12-14 02:27,Quevedo,VISTA AL MAR,149685
2022-12-14 02:31,YSY A,A POR TODO,166889
2022-12-14 02:33,Rusherking,Perfecta,143949
2022-12-14 04:26,Manuel Turizo,La Bachata,83818
2022-12-14 04:27,La Joaqui,Dos Besitos,896
2022-12-14 04:27,YSY A,CÓMO CHILLA ELLA,23381
2022-12-14 04:27,Quevedo,PUNTO G,9898
2022-12-14 04:31,Abel Pintos,No Me Olvides,212373
2022-12-14 04:35,Paskman,Chiquetere (feat. Rafa Villalba),1002
2022-12-14 04:35,The Goo Goo Dolls,Iris,232566
2022-12-14 04:35,Bad Gyal,Real G,2325
2022-12-14 04:39,Cris Mj,Fiera,1770
2022-12-14 04:39,Trueno,Hood - Remix,2005
2022-12-14 04:39,Mac Miller,Congratulations (feat. Bilal),212650
2022-12-14 04:39,Tomy DJ,Rompe RKT - Remix,853
2022-12-14 04:39,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",1130
2022-12-14 04:39,UB40,Red Red Wine,1322
2022-12-14 04:39,New West,Those Eyes,2752
2022-12-14 04:39,Beret,Mirando a la luna (feat. Reik),5930
2022-12-14 04:42,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),216680
2022-12-14 04:45,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2022-12-14 04:47,Bedroom,In My Head,4586
2022-12-14 04:47,Olivia Rodrigo,good 4 u,1450
2022-12-14 04:47,Olivia Rodrigo,favorite crime,106669
2022-12-14 04:47,Quevedo,Piel de Cordero,2570
2022-12-14 04:50,Quevedo,Estás Con Él,9194
2022-12-14 04:50,Quevedo,Respuesta Cero,159253
2022-12-14 13:33,Quevedo,Némesis,15466
2022-12-14 18:40,Abel Pintos,No Me Olvides,212373
2022-12-14 18:42,Luck Ra,Ya No Vuelvas (Versión Cuarteto),7125
2022-12-14 18:42,Bad Bunny,Neverita,1514
2022-12-14 18:42,The Goo Goo Dolls,Iris,88460
2022-12-14 18:42,YSY A,CUÁNTO VALE HACER EL AMOR?,4096
2022-12-14 18:44,Manuel Turizo,La Bachata,2860
2022-12-14 18:44,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",141237
2022-12-14 18:45,YSY A,CÓMO CHILLA ELLA,42069
2022-12-14 18:47,La Joaqui,Dos Besitos,95103
2022-12-14 18:49,La Joaqui,Butakera,1535
2022-12-14 18:49,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,1045
2022-12-14 18:49,Rei,Tu Turrito,1216
2022-12-14 18:49,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2303
2022-12-14 18:49,Ozuna,Hey Mor,1237
2022-12-14 18:49,Quevedo,PUNTO G,149888
2022-12-14 18:50,ROSALÍA,DESPECHÁ,9194
2022-12-14 18:50,La Joaqui,Butakera,67925
2022-12-14 18:50,Ozuna,Hey Mor,1792
2022-12-14 18:51,WOS,Protocolo,1727
2022-12-14 18:51,WOS,CANGURO,1429
2022-12-14 18:52,WOS,BUITRES,79445
2022-12-14 18:54,WOS,ALMA DINAMITA,133226
2022-12-14 21:03,Manuel Turizo,La Bachata,10005
2022-12-14 21:03,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",4757
2022-12-14 21:04,La Joaqui,Dos Besitos,2026
2022-12-14 21:04,YSY A,CÓMO CHILLA ELLA,47701
2022-12-14 21:05,Manuel Turizo,La Bachata,1365
2022-12-14 21:05,La Joaqui,Dos Besitos,191
2022-12-14 21:05,YSY A,CÓMO CHILLA ELLA,191
2022-12-14 21:05,Quevedo,PUNTO G,44714
2022-12-14 21:07,Manuel Turizo,La Bachata,2411
2022-12-14 21:07,La Joaqui,Butakera,3114
2022-12-14 21:07,DJ Tao,CALLEJERO FINO | DJ TAO Turreo Sessions #723,2154
2022-12-14 21:07,Rei,Tu Turrito,789
2022-12-14 21:07,La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar",141237
