endTime,artistName,trackName,msPlayed
2022-06-04 20:47,Mora,TUS LÁGRIMAS,1749
2022-06-04 20:47,Danny Ocean,Fuera del mercado,157717
2022-06-04 20:51,Bad Bunny,A Tu Merced,7280
2022-06-04 20:51,TINI,Carne y Hueso,178309
2022-06-04 22:13,Polo G,Distraction,171319
2022-06-04 22:16,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",1616
2022-06-04 22:16,WOS,ARRANCARMELO,183547
2022-06-04 22:22,Morat,París,81237
2022-06-04 23:14,WOS,NIÑO GORDO FLACO,104492
2022-06-05 00:19,Polimá Westcoast,ULTRA SOLO,1376
2022-06-05 00:19,Morat,París,182913
2022-06-05 00:21,Danny Ocean,Fuera del mercado,94271
2022-06-05 01:16,Polo G,Distraction,68842
2022-06-05 01:16,WOS,ARRANCARMELO,1386
2022-06-05 01:19,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",41493
2022-06-05 01:21,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,8128
2022-06-05 01:21,Morat,París,112512
2022-06-05 01:49,NADIE DICE NADA ,COSAS QUE TE DAN VERGÜENZA CON EL CHINO LEUNIS,1240106
2022-06-05 05:24,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-05 05:28,Morat,París,182187
2022-06-05 05:32,Polimá Westcoast,ULTRA SOLO,227220
2022-06-05 05:35,Emilia,la balada,2651
2022-06-05 05:35,Danny Ocean,Fuera del mercado,159849
2022-06-05 05:38,Mora,TUS LÁGRIMAS,174482
2022-06-05 05:41,TINI,Carne y Hueso,178309
2022-06-05 05:44,Bad Bunny,A Tu Merced,175918
2022-06-05 05:46,KHEA,Ayer Me Llamó Mi Ex – Remix,1365
2022-06-05 05:46,Sech,Wao,122866
2022-06-05 06:18,Duki,She Don't Give a Fo,64576
2022-06-05 06:19,De La Ghetto,Loco Por Perrearte - Remix,78485
2022-06-05 17:29,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,7829
2022-06-05 17:32,Polo G,Distraction,171319
2022-06-05 17:35,WOS,ARRANCARMELO,183547
2022-06-05 17:58,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-05 18:02,Morat,París,54854
2022-06-05 18:19,Morat,París,184171
2022-06-05 18:23,Polimá Westcoast,ULTRA SOLO,227220
2022-06-05 18:25,Danny Ocean,Fuera del mercado,159849
2022-06-05 18:27,Emilia,la balada,69049
2022-06-05 18:27,Polimá Westcoast,ULTRA SOLO,256
2022-06-05 18:27,Danny Ocean,Fuera del mercado,2218
2022-06-05 18:30,Morat,París,182187
2022-06-05 18:33,Polimá Westcoast,ULTRA SOLO,227220
2022-06-05 18:37,NADIE DICE NADA ,COSAS QUE HICISTE DE FORRX CON SANTI TALLEDO,8362
2022-06-05 18:37,Danny Ocean,Fuera del mercado,156823
2022-06-05 23:11,NADIE DICE NADA ,COSAS QUE TE CONTARON Y NO PODÉS CONTAR CON RADA,483135
2022-06-05 23:13,Polo G,Distraction,125525
2022-06-05 23:16,WOS,ARRANCARMELO,183547
2022-06-05 23:19,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-05 23:22,Morat,París,182187
2022-06-05 23:27,Polimá Westcoast,ULTRA SOLO,227220
2022-06-05 23:30,Emilia,la balada,748
2022-06-05 23:30,Mora,TUS LÁGRIMAS,1813
2022-06-05 23:30,Danny Ocean,Fuera del mercado,159849
2022-06-05 23:33,Bad Bunny,A Tu Merced,30875
2022-06-05 23:33,TINI,Carne y Hueso,178309
2022-06-06 10:25,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",938
2022-06-06 10:25,Polo G,Distraction,26069
2022-06-06 10:25,WOS,ARRANCARMELO,703
2022-06-06 10:25,NADIE DICE NADA ,COSAS QUE TE CONTARON Y NO PODÉS CONTAR CON RADA,467136
2022-06-06 10:28,Polimá Westcoast,ULTRA SOLO,1706
2022-06-06 10:28,Morat,París,176874
2022-06-06 10:31,Emilia,la balada,2466
2022-06-06 10:31,Mora,TUS LÁGRIMAS,2517
2022-06-06 10:31,Danny Ocean,Fuera del mercado,159849
2022-06-06 11:49,TINI,Carne y Hueso,178309
2022-06-06 11:50,Bad Bunny,A Tu Merced,90224
2022-06-06 11:53,Morat,París,182187
2022-06-06 11:54,Polimá Westcoast,ULTRA SOLO,1866
2022-06-06 12:00,Emilia,la balada,2850
2022-06-06 12:00,Mora,TUS LÁGRIMAS,2240
2022-06-06 12:00,Danny Ocean,Fuera del mercado,159849
2022-06-06 12:03,TINI,Carne y Hueso,178309
2022-06-06 13:18,Bad Bunny,A Tu Merced,175918
2022-06-06 13:18,Sech,Wao,20921
2022-06-06 13:21,Maria Becerra,OJALÁ,160482
2022-06-06 13:25,Emanero,BANDIDO,254666
2022-06-06 13:28,Kate Bush,Running Up That Hill (A Deal With God),11616
2022-06-06 13:28,Morat,París,182187
2022-06-06 13:31,Duki,Antes de Perderte,176727
2022-06-06 13:34,WOS,ARRANCARMELO,183547
2022-06-06 13:37,Danny Ocean,Fuera del mercado,159849
2022-06-06 13:40,TINI,Carne y Hueso,178309
2022-06-06 13:42,KHEA,Ayer Me Llamó Mi Ex – Remix,1450
2022-06-06 13:42,Duki,She Don't Give a Fo,136387
2022-06-06 13:45,WOS,ANDRÓMEDA,171475
2022-06-06 13:48,WOS,MELÓN VINO,176394
2022-06-06 13:51,WOS,CONVOY JARANA,158123
2022-06-06 13:53,WOS,Protocolo,173486
2022-06-06 21:43,WOS,LLENO DE ZAFIROS,220222
2022-06-06 21:46,Polo G,Distraction,140813
2022-06-06 21:46,WOS,LLENO DE ZAFIROS,11733
2022-06-06 21:49,WOS,ARRANCARMELO,183547
2022-06-06 21:51,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-06 21:54,Morat,París,182187
2022-06-06 21:55,Polimá Westcoast,ULTRA SOLO,9874
2022-06-06 21:57,Danny Ocean,Fuera del mercado,159849
2022-06-06 22:00,Emilia,la balada,165959
2022-06-06 22:03,Mora,TUS LÁGRIMAS,174482
2022-06-06 22:06,TINI,Carne y Hueso,178309
2022-06-06 22:09,Bad Bunny,A Tu Merced,175918
2022-06-06 22:12,Sech,Wao,178266
2022-06-06 22:16,KHEA,Ayer Me Llamó Mi Ex – Remix,256253
2022-06-06 22:20,Duki,She Don't Give a Fo,209531
