endTime,artistName,trackName,msPlayed
2023-04-17 13:15,Juan Farré,Todo lo que se vende miente,217969
2023-04-17 13:19,Intoxicados,Quieren Rock,224400
2023-04-17 13:24,Las Pastillas del Abuelo,Otra Vuelta de Tuerca,321706
2023-04-17 13:28,El Cuarteto De Nos,Breve descripción de mi persona,222240
2023-04-17 13:28,Intoxicados,Las cosas que no se tocan,20166
2023-04-17 13:32,El Kuelgue,Natación,220218
2023-04-17 13:35,El Kuelgue,Chiste,168789
2023-04-17 13:38,El Kuelgue,Carece de Sentido,15637
2023-04-17 13:38,Salvapantallas,Si Me Voy,186361
2023-04-17 13:40,El Kuelgue,Sin Parangón,54708
2023-04-17 13:44,Bandalos Chinos,Vámonos De Viaje,236000
2023-04-17 13:48,Bandalos Chinos,Departamento,234866
2023-04-17 13:52,El Mató a un Policía Motorizado,El Tesoro,271400
2023-04-17 13:55,Salvapantallas,Me Conecto (feat. Jorge Drexler),188660
2023-04-17 13:58,Salvapantallas,Chhkp,179448
2023-04-17 14:03,Conociendo Rusia,Loco en el Desierto,257176
2023-04-17 14:06,El Kuelgue,Cariño Reptil,214835
2023-04-17 14:33,Indios,Ya Pasó,224946
2023-04-17 14:39,Bandalos Chinos,Isla,352316
2023-04-17 14:40,Usted Señalemelo,Big Bang,89589
2023-04-19 18:05,Usted Señalemelo,Big Bang,204074
2023-04-19 18:08,LOUTA,AYER TE VI (feat. Zoe Gotusso),209133
2023-04-19 18:11,El Kuelgue,En Tanto y en Cuanto,176286
2023-04-19 18:14,Adrián Berra,Efecto de Sincronicidad,165240
2023-04-19 18:18,Marcos Menchaca,Fie$ta,208021
2023-04-19 18:21,El Zar,Los Chicos No Entienden,196082
2023-04-19 18:25,Conociendo Rusia,Puede Ser,230960
2023-04-19 18:29,El Mató a un Policía Motorizado,Mas o Menos Bien,253520
2023-04-19 18:33,El Mató a un Policía Motorizado,El Mundo Extraño,238311
2023-04-19 18:36,Hipnotica,Presente Perfecto,188441
2023-04-19 18:40,Soy Rada and the Colibriquis,Avisame Cuando Llegues,211521
2023-04-19 18:44,Silvestre y La Naranja,Todas Esas Tardes,268135
2023-04-19 18:48,Silvestre y La Naranja,Loco por Vos,251154
2023-04-19 18:49,1915,Extranjero,24404
2023-04-20 10:30,Malena Villa,Salvaje,2136
2023-04-20 10:34,El Mató a un Policía Motorizado,El Mundo Extraño,238311
2023-04-20 10:37,Malena Villa,Salvaje,173209
2023-04-20 10:41,Emmanuel Horvilleur,1000 Días,222333
2023-04-20 10:45,Indios,Ya Pasó,224946
2023-04-20 10:51,Mi Amigo Invencible,La Danza de los Principiantes,371327
2023-04-20 10:55,Plastilina,Puedo Con Esto,226379
2023-04-20 19:18,El Kuelgue,Chiste,225050
2023-04-20 19:22,Los Enanitos Verdes,Lamento Boliviano,223146
2023-04-20 19:27,NAFTA,Menos Mal,240175
